日期時間,timestamp,Diridon Caltrain Station 剩餘數量,Civic Center 剩餘數量
2015/7/5 12:32,1.43613E+12,13,7
2015/7/5 14:30,1.43614E+12,14,6
2015/7/5 14:36,1.43614E+12,13,6
2015/7/5 14:41,1.43614E+12,14,6
2015/7/5 14:46,1.43614E+12,13,6
2015/7/5 15:31,1.43614E+12,14,7
2015/7/5 15:36,1.43614E+12,13,7
2015/7/5 15:51,1.43614E+12,14,7
2015/7/5 15:56,1.43614E+12,13,7
2015/7/5 16:01,1.43614E+12,14,7
2015/7/5 16:06,1.43614E+12,13,7
2015/7/5 16:51,1.43614E+12,14,8
2015/7/5 17:01,1.43614E+12,13,8
2015/7/5 17:16,1.43615E+12,14,8
2015/7/5 17:21,1.43615E+12,13,8
2015/7/5 17:31,1.43615E+12,14,8
2015/7/5 17:36,1.43615E+12,13,8
2015/7/5 17:46,1.43615E+12,14,8
2015/7/5 17:51,1.43615E+12,13,8
2015/7/5 18:16,1.43615E+12,14,8
2015/7/5 18:21,1.43615E+12,13,8
2015/7/5 19:11,1.43615E+12,14,8
2015/7/5 19:21,1.43615E+12,13,8
2015/7/5 19:26,1.43615E+12,14,8
2015/7/5 19:31,1.43615E+12,13,8
2015/7/5 19:41,1.43615E+12,14,8
2015/7/5 20:21,1.43616E+12,15,8
2015/7/5 20:26,1.43616E+12,14,8
2015/7/5 20:31,1.43616E+12,15,8
2015/7/5 20:36,1.43616E+12,14,8
2015/7/5 20:56,1.43616E+12,15,8
2015/7/5 21:11,1.43616E+12,14,8
2015/7/5 21:16,1.43616E+12,15,8
2015/7/5 21:26,1.43616E+12,14,8
2015/7/5 21:36,1.43616E+12,15,8
2015/7/5 21:41,1.43616E+12,14,8
2015/7/5 21:51,1.43616E+12,15,8
2015/7/5 21:56,1.43616E+12,14,8
2015/7/5 22:11,1.43616E+12,15,8
2015/7/5 22:21,1.43616E+12,14,8
2015/7/5 23:31,1.43617E+12,15,8
2015/7/5 23:36,1.43617E+12,14,8
2015/7/6 00:21,1.43617E+12,15,8
2015/7/6 00:31,1.43617E+12,14,8
2015/7/6 00:41,1.43617E+12,15,8
2015/7/6 00:46,1.43617E+12,14,8
2015/7/6 01:06,1.43617E+12,15,8
2015/7/6 01:11,1.43617E+12,14,8
2015/7/6 01:16,1.43617E+12,15,8
2015/7/6 01:21,1.43617E+12,14,8
2015/7/6 01:36,1.43618E+12,15,8
2015/7/6 01:41,1.43618E+12,14,8
2015/7/6 02:26,1.43618E+12,15,8
2015/7/6 02:31,1.43618E+12,14,8
2015/7/6 02:36,1.43618E+12,15,8
2015/7/6 02:46,1.43618E+12,14,8
2015/7/6 03:01,1.43618E+12,15,8
2015/7/6 03:06,1.43618E+12,14,8
2015/7/6 03:26,1.43618E+12,15,8
2015/7/6 03:31,1.43618E+12,14,8
2015/7/6 03:51,1.43618E+12,15,8
2015/7/6 03:56,1.43618E+12,14,8
2015/7/6 04:01,1.43618E+12,15,8
2015/7/6 04:06,1.43618E+12,14,8
2015/7/6 04:26,1.43619E+12,15,8
2015/7/6 04:31,1.43619E+12,14,8
2015/7/6 04:46,1.43619E+12,15,8
2015/7/6 04:51,1.43619E+12,14,8
2015/7/6 05:11,1.43619E+12,15,8
2015/7/6 05:16,1.43619E+12,14,8
2015/7/6 05:41,1.43619E+12,15,8
2015/7/6 05:46,1.43619E+12,14,8
2015/7/6 05:51,1.43619E+12,15,8
2015/7/6 06:01,1.43619E+12,14,8
2015/7/6 06:11,1.43619E+12,15,8
2015/7/6 06:21,1.43619E+12,14,8
2015/7/6 06:31,1.43619E+12,15,8
2015/7/6 06:42,1.43619E+12,16,8
2015/7/6 06:51,1.43619E+12,17,8
2015/7/6 07:06,1.4362E+12,16,8
2015/7/6 07:11,1.4362E+12,17,8
2015/7/6 07:26,1.4362E+12,16,8
2015/7/6 07:31,1.4362E+12,17,8
2015/7/6 07:32,1.4362E+12,15,8
2015/7/6 07:35,1.4362E+12,14,8
2015/7/6 07:41,1.4362E+12,13,8
2015/7/6 07:45,1.4362E+12,14,8
2015/7/6 07:46,1.4362E+12,15,8
2015/7/6 07:47,1.4362E+12,14,8
2015/7/6 07:51,1.4362E+12,15,8
2015/7/6 07:56,1.4362E+12,14,8
2015/7/6 07:58,1.4362E+12,15,8
2015/7/6 08:08,1.4362E+12,14,8
2015/7/6 08:36,1.4362E+12,15,8
2015/7/6 08:47,1.4362E+12,14,8
2015/7/6 09:06,1.4362E+12,15,8
2015/7/6 09:09,1.4362E+12,14,8
2015/7/6 09:11,1.4362E+12,13,8
2015/7/6 09:21,1.4362E+12,12,9
2015/7/6 09:22,1.4362E+12,13,9
2015/7/6 09:45,1.4362E+12,12,9
2015/7/6 10:59,1.43621E+12,13,10
2015/7/6 12:04,1.43621E+12,14,10
2015/7/6 15:53,1.43623E+12,15,9
2015/7/6 16:13,1.43623E+12,16,9
2015/7/6 16:15,1.43623E+12,17,9
2015/7/6 16:36,1.43623E+12,16,9
2015/7/6 16:41,1.43623E+12,17,9
2015/7/6 16:49,1.43623E+12,19,9
2015/7/6 16:56,1.43623E+12,18,9
2015/7/6 17:01,1.43623E+12,20,9
2015/7/6 17:06,1.43623E+12,19,9
2015/7/6 17:11,1.43623E+12,20,9
2015/7/6 17:12,1.43623E+12,19,9
2015/7/6 17:20,1.43623E+12,20,9
2015/7/6 17:31,1.43623E+12,21,9
2015/7/6 17:32,1.43623E+12,20,9
2015/7/6 17:33,1.43623E+12,19,9
2015/7/6 17:34,1.43623E+12,18,9
2015/7/6 17:36,1.43623E+12,17,9
2015/7/6 17:37,1.43623E+12,18,9
2015/7/6 17:41,1.43623E+12,19,9
2015/7/6 17:48,1.43623E+12,18,9
2015/7/6 18:11,1.43624E+12,17,9
2015/7/6 18:16,1.43624E+12,18,9
2015/7/6 18:22,1.43624E+12,17,9
2015/7/6 18:23,1.43624E+12,16,9
2015/7/6 18:41,1.43624E+12,15,9
2015/7/6 18:56,1.43624E+12,16,9
2015/7/6 19:06,1.43624E+12,15,9
2015/7/6 19:11,1.43624E+12,16,9
2015/7/6 19:42,1.43624E+12,15,9
2015/7/6 20:21,1.43624E+12,14,9
2015/7/6 20:26,1.43624E+12,15,9
2015/7/6 23:20,1.43625E+12,14,9
2015/7/7 06:59,1.43628E+12,15,9
2015/7/7 07:35,1.43628E+12,16,9
2015/7/7 07:40,1.43628E+12,15,9
2015/7/7 07:41,1.43628E+12,14,9
2015/7/7 07:46,1.43628E+12,16,8
2015/7/7 07:47,1.43628E+12,15,8
2015/7/7 07:52,1.43628E+12,16,8
2015/7/7 07:54,1.43628E+12,17,8
2015/7/7 08:09,1.43629E+12,16,8
2015/7/7 08:18,1.43629E+12,15,8
2015/7/7 08:34,1.43629E+12,14,8
2015/7/7 08:40,1.43629E+12,15,8
2015/7/7 08:56,1.43629E+12,14,8
2015/7/7 09:06,1.43629E+12,15,8
2015/7/7 09:11,1.43629E+12,13,8
2015/7/7 09:16,1.43629E+12,14,8
2015/7/7 09:21,1.43629E+12,13,8
2015/7/7 09:23,1.43629E+12,12,8
2015/7/7 09:28,1.43629E+12,13,8
2015/7/7 09:31,1.43629E+12,14,8
2015/7/7 09:38,1.43629E+12,13,8
2015/7/7 09:51,1.43629E+12,12,8
2015/7/7 09:56,1.43629E+12,11,9
2015/7/7 10:21,1.43629E+12,12,9
2015/7/7 10:31,1.43629E+12,11,9
2015/7/7 10:36,1.43629E+12,12,9
2015/7/7 13:09,1.4363E+12,13,9
2015/7/7 16:12,1.43631E+12,14,9
2015/7/7 16:15,1.43631E+12,15,9
2015/7/7 16:31,1.43632E+12,16,9
2015/7/7 16:56,1.43632E+12,15,9
2015/7/7 17:00,1.43632E+12,16,9
2015/7/7 17:09,1.43632E+12,15,10
2015/7/7 17:21,1.43632E+12,16,10
2015/7/7 17:36,1.43632E+12,15,10
2015/7/7 17:38,1.43632E+12,16,10
2015/7/7 17:41,1.43632E+12,17,10
2015/7/7 17:42,1.43632E+12,16,10
2015/7/7 17:44,1.43632E+12,15,10
2015/7/7 17:46,1.43632E+12,14,10
2015/7/7 17:51,1.43632E+12,15,10
2015/7/7 17:53,1.43632E+12,14,11
2015/7/7 18:01,1.43632E+12,13,11
2015/7/7 18:11,1.43632E+12,14,11
2015/7/7 18:12,1.43632E+12,15,11
2015/7/7 18:16,1.43632E+12,14,11
2015/7/7 18:30,1.43632E+12,15,11
2015/7/7 18:37,1.43632E+12,12,11
2015/7/7 18:46,1.43632E+12,13,11
2015/7/7 19:06,1.43632E+12,12,11
2015/7/7 19:11,1.43633E+12,13,11
2015/7/7 19:21,1.43633E+12,11,11
2015/7/7 19:26,1.43633E+12,12,11
2015/7/7 19:36,1.43633E+12,11,11
2015/7/7 19:38,1.43633E+12,10,11
2015/7/7 19:41,1.43633E+12,9,11
2015/7/7 19:56,1.43633E+12,10,9
2015/7/7 20:18,1.43633E+12,11,8
2015/7/7 20:36,1.43633E+12,10,8
2015/7/7 20:41,1.43633E+12,11,8
2015/7/7 23:41,1.43634E+12,9,10
2015/7/8 05:28,1.43636E+12,8,10
2015/7/8 06:11,1.43636E+12,9,10
2015/7/8 06:50,1.43637E+12,10,9
2015/7/8 07:32,1.43637E+12,8,9
2015/7/8 07:42,1.43637E+12,9,9
2015/7/8 07:50,1.43637E+12,10,9
2015/7/8 07:51,1.43637E+12,9,9
2015/7/8 07:54,1.43637E+12,10,9
2015/7/8 08:09,1.43637E+12,9,9
2015/7/8 08:11,1.43637E+12,8,9
2015/7/8 08:13,1.43637E+12,9,9
2015/7/8 08:15,1.43637E+12,8,9
2015/7/8 08:33,1.43637E+12,7,9
2015/7/8 09:20,1.43638E+12,6,9
2015/7/8 09:31,1.43638E+12,7,9
2015/7/8 10:45,1.43638E+12,6,8
2015/7/8 16:08,1.4364E+12,7,10
2015/7/8 16:21,1.4364E+12,8,10
2015/7/8 16:38,1.4364E+12,9,10
2015/7/8 16:39,1.4364E+12,10,10
2015/7/8 17:09,1.4364E+12,9,10
2015/7/8 17:20,1.4364E+12,11,10
2015/7/8 17:38,1.43641E+12,10,10
2015/7/8 17:39,1.43641E+12,11,10
2015/7/8 17:51,1.43641E+12,12,10
2015/7/8 17:59,1.43641E+12,13,10
2015/7/8 18:14,1.43641E+12,14,10
2015/7/8 18:17,1.43641E+12,13,10
2015/7/8 18:27,1.43641E+12,12,10
2015/7/8 18:30,1.43641E+12,11,10
2015/7/8 18:36,1.43641E+12,9,10
2015/7/8 19:23,1.43641E+12,8,10
2015/7/8 20:16,1.43642E+12,9,9
2015/7/9 06:58,1.43645E+12,10,9
2015/7/9 07:33,1.43646E+12,9,9
2015/7/9 07:34,1.43646E+12,8,9
2015/7/9 07:40,1.43646E+12,9,9
2015/7/9 07:46,1.43646E+12,10,9
2015/7/9 07:56,1.43646E+12,11,9
2015/7/9 08:08,1.43646E+12,10,9
2015/7/9 08:13,1.43646E+12,11,9
2015/7/9 08:20,1.43646E+12,9,9
2015/7/9 08:34,1.43646E+12,8,9
2015/7/9 08:36,1.43646E+12,9,9
2015/7/9 08:44,1.43646E+12,8,10
2015/7/9 09:08,1.43646E+12,7,10
2015/7/9 09:22,1.43646E+12,6,11
2015/7/9 09:29,1.43646E+12,7,11
2015/7/9 09:43,1.43646E+12,8,11
2015/7/9 16:15,1.43649E+12,10,12
2015/7/9 16:38,1.43649E+12,11,12
2015/7/9 16:39,1.43649E+12,12,12
2015/7/9 16:41,1.43649E+12,13,12
2015/7/9 17:00,1.43649E+12,14,12
2015/7/9 17:16,1.43649E+12,13,12
2015/7/9 17:19,1.43649E+12,12,12
2015/7/9 17:21,1.43649E+12,13,12
2015/7/9 17:33,1.43649E+12,12,12
2015/7/9 17:39,1.43649E+12,13,12
2015/7/9 18:15,1.43649E+12,14,12
2015/7/9 18:18,1.43649E+12,15,12
2015/7/9 18:24,1.4365E+12,14,12
2015/7/9 18:27,1.4365E+12,13,12
2015/7/9 18:42,1.4365E+12,11,11
2015/7/9 20:21,1.4365E+12,12,10
2015/7/9 21:22,1.43651E+12,11,10
2015/7/9 23:47,1.43651E+12,12,10
2015/7/10 06:45,1.43654E+12,13,10
2015/7/10 07:30,1.43654E+12,12,10
2015/7/10 07:34,1.43654E+12,11,10
2015/7/10 07:46,1.43654E+12,12,10
2015/7/10 07:47,1.43654E+12,13,10
2015/7/10 07:48,1.43654E+12,12,10
2015/7/10 08:09,1.43654E+12,11,10
2015/7/10 09:05,1.43655E+12,12,10
2015/7/10 09:20,1.43655E+12,11,10
2015/7/10 10:14,1.43655E+12,10,10
2015/7/10 14:06,1.43657E+12,11,13
2015/7/10 15:02,1.43657E+12,12,13
2015/7/10 16:41,1.43658E+12,13,12
2015/7/10 16:46,1.43658E+12,12,12
2015/7/10 17:02,1.43658E+12,13,12
2015/7/10 17:13,1.43658E+12,14,12
2015/7/10 17:16,1.43658E+12,13,12
2015/7/10 17:32,1.43658E+12,14,12
2015/7/10 17:40,1.43658E+12,15,12
2015/7/10 18:08,1.43658E+12,14,12
2015/7/10 18:22,1.43658E+12,15,12
2015/7/10 18:33,1.43658E+12,14,12
2015/7/10 19:08,1.43658E+12,15,12
2015/7/10 19:41,1.43659E+12,14,11
2015/7/10 20:28,1.43659E+12,15,10
2015/7/10 22:26,1.4366E+12,16,10
2015/7/10 23:22,1.4366E+12,15,10
2015/7/11 06:56,1.43663E+12,16,10
2015/7/11 10:31,1.43664E+12,17,10
2015/7/11 12:04,1.43665E+12,16,10
2015/7/11 12:08,1.43665E+12,15,10
2015/7/11 12:09,1.43665E+12,14,10
2015/7/11 15:47,1.43666E+12,16,11
2015/7/11 16:04,1.43666E+12,15,11
2015/7/11 16:46,1.43666E+12,16,11
2015/7/11 17:32,1.43666E+12,15,11
2015/7/11 20:42,1.43668E+12,16,10
2015/7/11 21:58,1.43668E+12,15,10
2015/7/11 22:22,1.43668E+12,16,10
2015/7/11 22:26,1.43668E+12,15,10
2015/7/12 10:03,1.43672E+12,14,10
2015/7/12 10:18,1.43673E+12,15,10
2015/7/12 11:53,1.43673E+12,16,10
2015/7/12 12:06,1.43673E+12,15,10
2015/7/12 18:11,1.43675E+12,14,12
2015/7/12 18:59,1.43676E+12,13,12
2015/7/13 06:33,1.4368E+12,14,12
2015/7/13 06:43,1.4368E+12,15,12
2015/7/13 07:38,1.4368E+12,13,12
2015/7/13 07:47,1.4368E+12,14,11
2015/7/13 07:48,1.4368E+12,13,11
2015/7/13 07:51,1.4368E+12,12,11
2015/7/13 07:52,1.4368E+12,13,11
2015/7/13 07:56,1.4368E+12,14,11
2015/7/13 07:58,1.4368E+12,15,11
2015/7/13 08:22,1.4368E+12,14,11
2015/7/13 08:33,1.43681E+12,13,11
2015/7/13 08:47,1.43681E+12,14,11
2015/7/13 08:52,1.43681E+12,13,11
2015/7/13 08:57,1.43681E+12,14,11
2015/7/13 09:10,1.43681E+12,13,11
2015/7/13 09:14,1.43681E+12,14,11
2015/7/13 09:22,1.43681E+12,13,11
2015/7/13 09:23,1.43681E+12,12,11
2015/7/13 16:38,1.43683E+12,13,10
2015/7/13 16:59,1.43684E+12,14,10
2015/7/13 17:09,1.43684E+12,13,11
2015/7/13 17:15,1.43684E+12,14,11
2015/7/13 17:20,1.43684E+12,15,11
2015/7/13 17:28,1.43684E+12,16,11
2015/7/13 17:34,1.43684E+12,15,11
2015/7/13 17:39,1.43684E+12,17,11
2015/7/13 18:16,1.43684E+12,18,11
2015/7/13 18:27,1.43684E+12,17,11
2015/7/13 18:47,1.43684E+12,16,11
2015/7/13 18:49,1.43684E+12,15,11
2015/7/13 19:22,1.43684E+12,14,11
2015/7/13 20:45,1.43685E+12,15,11
2015/7/13 21:14,1.43685E+12,14,11
2015/7/14 05:19,1.43688E+12,13,10
2015/7/14 05:41,1.43688E+12,14,10
2015/7/14 05:45,1.43688E+12,15,10
2015/7/14 05:46,1.43688E+12,14,10
2015/7/14 06:42,1.43688E+12,15,10
2015/7/14 06:43,1.43688E+12,16,10
2015/7/14 07:32,1.43689E+12,15,10
2015/7/14 07:33,1.43689E+12,14,10
2015/7/14 07:38,1.43689E+12,15,10
2015/7/14 07:45,1.43689E+12,17,10
2015/7/14 07:54,1.43689E+12,18,10
2015/7/14 07:57,1.43689E+12,17,10
2015/7/14 07:58,1.43689E+12,18,10
2015/7/14 08:02,1.43689E+12,19,10
2015/7/14 08:09,1.43689E+12,18,10
2015/7/14 08:10,1.43689E+12,17,10
2015/7/14 08:17,1.43689E+12,16,10
2015/7/14 08:21,1.43689E+12,15,10
2015/7/14 08:35,1.43689E+12,14,10
2015/7/14 08:42,1.43689E+12,15,10
2015/7/14 08:53,1.43689E+12,14,10
2015/7/14 09:10,1.43689E+12,12,10
2015/7/14 09:31,1.4369E+12,13,11
2015/7/14 09:38,1.4369E+12,14,11
2015/7/14 09:45,1.4369E+12,13,11
2015/7/14 10:06,1.4369E+12,12,11
2015/7/14 10:47,1.4369E+12,11,11
2015/7/14 16:35,1.43692E+12,12,10
2015/7/14 16:42,1.43692E+12,13,10
2015/7/14 16:54,1.43692E+12,14,9
2015/7/14 17:22,1.43692E+12,15,9
2015/7/14 17:26,1.43692E+12,16,9
2015/7/14 17:36,1.43692E+12,15,9
2015/7/14 17:37,1.43692E+12,14,9
2015/7/14 17:38,1.43692E+12,15,9
2015/7/14 17:56,1.43693E+12,14,9
2015/7/14 17:57,1.43693E+12,15,9
2015/7/14 18:28,1.43693E+12,16,9
2015/7/14 18:55,1.43693E+12,14,9
2015/7/14 19:21,1.43693E+12,13,9
2015/7/14 19:27,1.43693E+12,12,9
2015/7/14 19:54,1.43693E+12,11,9
2015/7/15 06:42,1.43697E+12,12,9
2015/7/15 06:54,1.43697E+12,13,9
2015/7/15 07:34,1.43697E+12,12,9
2015/7/15 07:48,1.43698E+12,13,8
2015/7/15 07:54,1.43698E+12,14,8
2015/7/15 07:55,1.43698E+12,15,8
2015/7/15 07:56,1.43698E+12,16,8
2015/7/15 08:08,1.43698E+12,15,8
2015/7/15 08:23,1.43698E+12,14,8
2015/7/15 08:34,1.43698E+12,13,8
2015/7/15 08:49,1.43698E+12,12,9
2015/7/15 09:30,1.43698E+12,10,10
2015/7/15 09:31,1.43698E+12,9,10
2015/7/15 09:35,1.43698E+12,10,10
2015/7/15 09:52,1.43698E+12,11,9
2015/7/15 14:48,1.437E+12,10,9
2015/7/15 14:56,1.437E+12,11,9
2015/7/15 16:11,1.43701E+12,13,9
2015/7/15 16:36,1.43701E+12,14,9
2015/7/15 16:46,1.43701E+12,13,8
2015/7/15 16:55,1.43701E+12,14,8
2015/7/15 17:16,1.43701E+12,12,8
2015/7/15 17:20,1.43701E+12,13,8
2015/7/15 17:24,1.43701E+12,14,8
2015/7/15 17:26,1.43701E+12,15,8
2015/7/15 17:35,1.43701E+12,14,8
2015/7/15 17:41,1.43701E+12,15,8
2015/7/15 17:54,1.43701E+12,16,9
2015/7/15 17:55,1.43701E+12,15,9
2015/7/15 18:12,1.43701E+12,16,9
2015/7/15 18:24,1.43701E+12,15,9
2015/7/15 18:25,1.43701E+12,14,9
2015/7/15 18:44,1.43701E+12,13,10
2015/7/15 20:24,1.43702E+12,12,11
2015/7/15 22:20,1.43703E+12,11,11
2015/7/16 00:17,1.43703E+12,10,11
2015/7/16 06:44,1.43706E+12,11,11
2015/7/16 06:57,1.43706E+12,12,10
2015/7/16 07:33,1.43706E+12,11,10
2015/7/16 07:38,1.43706E+12,12,11
2015/7/16 07:46,1.43706E+12,13,10
2015/7/16 07:53,1.43706E+12,14,10
2015/7/16 07:55,1.43706E+12,15,10
2015/7/16 07:56,1.43706E+12,17,10
2015/7/16 08:05,1.43706E+12,16,10
2015/7/16 08:14,1.43706E+12,17,10
2015/7/16 08:46,1.43707E+12,16,10
2015/7/16 08:47,1.43707E+12,15,10
2015/7/16 09:26,1.43707E+12,14,11
2015/7/16 09:27,1.43707E+12,13,11
2015/7/16 09:54,1.43707E+12,14,11
2015/7/16 12:41,1.43708E+12,13,11
2015/7/16 16:16,1.43709E+12,14,11
2015/7/16 16:17,1.43709E+12,13,11
2015/7/16 16:43,1.43709E+12,14,10
2015/7/16 16:50,1.43709E+12,15,9
2015/7/16 17:12,1.4371E+12,16,9
2015/7/16 17:17,1.4371E+12,15,9
2015/7/16 17:18,1.4371E+12,16,9
2015/7/16 17:20,1.4371E+12,17,9
2015/7/16 17:57,1.4371E+12,18,11
2015/7/16 18:07,1.4371E+12,17,11
2015/7/16 18:16,1.4371E+12,18,11
2015/7/16 18:20,1.4371E+12,17,11
2015/7/16 18:21,1.4371E+12,16,11
2015/7/16 18:27,1.4371E+12,15,11
2015/7/16 18:38,1.4371E+12,13,12
2015/7/16 18:51,1.4371E+12,12,12
2015/7/16 20:21,1.43711E+12,11,12
2015/7/16 20:28,1.43711E+12,10,12
2015/7/17 06:56,1.43714E+12,11,12
2015/7/17 06:59,1.43715E+12,10,12
2015/7/17 07:29,1.43715E+12,9,12
2015/7/17 07:46,1.43715E+12,8,11
2015/7/17 07:47,1.43715E+12,10,12
2015/7/17 07:48,1.43715E+12,11,12
2015/7/17 07:56,1.43715E+12,12,11
2015/7/17 08:02,1.43715E+12,11,12
2015/7/17 08:06,1.43715E+12,10,12
2015/7/17 08:12,1.43715E+12,11,12
2015/7/17 08:19,1.43715E+12,10,12
2015/7/17 08:32,1.43715E+12,9,12
2015/7/17 08:37,1.43715E+12,11,12
2015/7/17 08:47,1.43715E+12,10,12
2015/7/17 08:52,1.43715E+12,9,12
2015/7/17 09:09,1.43715E+12,7,13
2015/7/17 09:18,1.43715E+12,8,13
2015/7/17 10:12,1.43716E+12,10,12
2015/7/17 10:13,1.43716E+12,11,12
2015/7/17 10:14,1.43716E+12,12,12
2015/7/17 11:02,1.43716E+12,11,12
2015/7/17 16:09,1.43718E+12,12,11
2015/7/17 16:18,1.43718E+12,13,11
2015/7/17 16:39,1.43718E+12,14,11
2015/7/17 16:41,1.43718E+12,15,11
2015/7/17 16:43,1.43718E+12,16,11
2015/7/17 17:00,1.43718E+12,17,11
2015/7/17 17:13,1.43718E+12,15,11
2015/7/17 17:15,1.43718E+12,16,11
2015/7/17 17:32,1.43718E+12,17,11
2015/7/17 17:35,1.43718E+12,16,11
2015/7/17 17:43,1.43718E+12,15,11
2015/7/17 18:23,1.43719E+12,14,11
2015/7/17 18:42,1.43719E+12,15,9
2015/7/17 19:41,1.43719E+12,14,9
2015/7/17 22:21,1.4372E+12,15,10
2015/7/18 08:12,1.43724E+12,14,10
2015/7/18 08:17,1.43724E+12,15,10
2015/7/18 08:49,1.43724E+12,16,10
2015/7/18 12:52,1.43725E+12,15,10
2015/7/18 12:58,1.43725E+12,13,10
2015/7/18 15:19,1.43726E+12,14,10
2015/7/18 16:47,1.43727E+12,15,12
2015/7/18 18:31,1.43727E+12,14,14
2015/7/18 22:23,1.43729E+12,15,14
2015/7/19 08:15,1.43732E+12,16,14
2015/7/19 15:36,1.43735E+12,17,14
2015/7/19 19:00,1.43736E+12,16,11
2015/7/19 19:01,1.43736E+12,15,11
2015/7/19 22:04,1.43737E+12,14,11
2015/7/20 06:36,1.4374E+12,15,11
2015/7/20 06:45,1.4374E+12,16,11
2015/7/20 06:56,1.4374E+12,17,11
2015/7/20 07:06,1.4374E+12,16,11
2015/7/20 07:12,1.43741E+12,17,11
2015/7/20 07:33,1.43741E+12,16,11
2015/7/20 07:46,1.43741E+12,18,11
2015/7/20 07:48,1.43741E+12,17,11
2015/7/20 07:55,1.43741E+12,19,11
2015/7/20 08:07,1.43741E+12,18,11
2015/7/20 08:18,1.43741E+12,17,11
2015/7/20 08:37,1.43741E+12,16,12
2015/7/20 08:47,1.43741E+12,17,12
2015/7/20 09:02,1.43741E+12,16,12
2015/7/20 09:03,1.43741E+12,15,12
2015/7/20 09:07,1.43741E+12,16,12
2015/7/20 09:11,1.43741E+12,15,12
2015/7/20 09:21,1.43741E+12,14,12
2015/7/20 09:22,1.43741E+12,13,12
2015/7/20 09:24,1.43741E+12,14,12
2015/7/20 09:37,1.43741E+12,13,12
2015/7/20 10:22,1.43742E+12,12,12
2015/7/20 15:36,1.43744E+12,13,12
2015/7/20 15:42,1.43744E+12,12,12
2015/7/20 16:11,1.43744E+12,13,13
2015/7/20 16:38,1.43744E+12,14,13
2015/7/20 16:54,1.43744E+12,15,12
2015/7/20 16:58,1.43744E+12,16,12
2015/7/20 17:11,1.43744E+12,15,12
2015/7/20 17:20,1.43744E+12,16,12
2015/7/20 17:28,1.43744E+12,17,12
2015/7/20 17:32,1.43744E+12,18,12
2015/7/20 18:04,1.43744E+12,19,12
2015/7/20 18:22,1.43745E+12,18,13
2015/7/20 18:24,1.43745E+12,16,13
2015/7/20 18:27,1.43745E+12,15,13
2015/7/20 18:39,1.43745E+12,13,14
2015/7/20 18:41,1.43745E+12,12,14
2015/7/20 19:22,1.43745E+12,11,14
2015/7/20 21:00,1.43745E+12,10,14
2015/7/21 06:44,1.43749E+12,12,14
2015/7/21 06:45,1.43749E+12,13,14
2015/7/21 06:54,1.43749E+12,14,14
2015/7/21 07:32,1.43749E+12,15,14
2015/7/21 07:33,1.43749E+12,14,14
2015/7/21 07:46,1.43749E+12,16,13
2015/7/21 07:47,1.43749E+12,17,13
2015/7/21 07:48,1.43749E+12,16,13
2015/7/21 07:50,1.43749E+12,15,13
2015/7/21 07:53,1.43749E+12,16,13
2015/7/21 07:54,1.43749E+12,17,13
2015/7/21 08:05,1.43749E+12,18,12
2015/7/21 08:10,1.4375E+12,17,13
2015/7/21 08:22,1.4375E+12,14,13
2015/7/21 08:27,1.4375E+12,15,13
2015/7/21 08:32,1.4375E+12,14,13
2015/7/21 08:37,1.4375E+12,15,13
2015/7/21 08:38,1.4375E+12,14,13
2015/7/21 08:47,1.4375E+12,13,13
2015/7/21 08:51,1.4375E+12,12,13
2015/7/21 08:52,1.4375E+12,13,13
2015/7/21 08:57,1.4375E+12,12,13
2015/7/21 09:21,1.4375E+12,11,14
2015/7/21 09:31,1.4375E+12,12,14
2015/7/21 09:45,1.4375E+12,13,14
2015/7/21 11:47,1.43751E+12,12,10
2015/7/21 15:43,1.43752E+12,11,11
2015/7/21 16:14,1.43752E+12,12,12
2015/7/21 16:16,1.43752E+12,13,12
2015/7/21 16:28,1.43752E+12,14,12
2015/7/21 16:30,1.43753E+12,15,12
2015/7/21 16:36,1.43753E+12,16,12
2015/7/21 16:45,1.43753E+12,17,12
2015/7/21 16:59,1.43753E+12,18,11
2015/7/21 17:00,1.43753E+12,19,11
2015/7/21 17:18,1.43753E+12,18,11
2015/7/21 17:19,1.43753E+12,20,11
2015/7/21 17:37,1.43753E+12,19,11
2015/7/21 17:47,1.43753E+12,20,11
2015/7/21 18:00,1.43753E+12,19,11
2015/7/21 18:06,1.43753E+12,17,11
2015/7/21 18:12,1.43753E+12,16,11
2015/7/21 18:22,1.43753E+12,17,11
2015/7/21 18:27,1.43753E+12,16,11
2015/7/21 18:35,1.43753E+12,15,12
2015/7/21 18:42,1.43753E+12,14,12
2015/7/21 18:44,1.43753E+12,13,12
2015/7/21 18:47,1.43753E+12,14,11
2015/7/21 18:48,1.43753E+12,13,11
2015/7/21 19:27,1.43754E+12,12,12
2015/7/21 21:08,1.43754E+12,11,12
2015/7/21 23:20,1.43755E+12,10,12
2015/7/22 06:41,1.43758E+12,11,12
2015/7/22 06:45,1.43758E+12,12,11
2015/7/22 06:59,1.43758E+12,11,12
2015/7/22 07:31,1.43758E+12,10,12
2015/7/22 07:40,1.43758E+12,11,12
2015/7/22 07:48,1.43758E+12,13,12
2015/7/22 07:52,1.43758E+12,12,12
2015/7/22 08:11,1.43758E+12,11,12
2015/7/22 08:12,1.43758E+12,10,12
2015/7/22 08:29,1.43758E+12,9,12
