®H¨½ PM10,®H¨½ PM2.5,®H¨½ RH,®H¨½ Temp,®H¨½ Rain,®H¨½ Wind
33,25,44,30,0,2.8
48,32,52,29,0,3.6
57,40,53,29,0,3.3
60,40,55,28,0,2.6
61,42,58,27,0,1.8
73,57,62,26,0,0.8
86,68,70,24,0,0.9
78,61,75,23,0,0.9
72,51,77,23,0,0.7
71,49,79,22,0,0.6
66,49,81,22,0,0.7
65,49,82,21,0,0.6
61,49,82,21,0,0.5
56,47,82,21,0,0.5
56,48,83,20,0,0.7
50,42,82,20,0,0.7
43,32,82,20,0,0.4
45,32,82,20,0,0.6
49,40,80,21,0,0.2
51,44,75,23,0,0.2
54,43,67,25,0,0.7
53,44,62,27,0,1
51,39,59,28,0,1
45,31,57,29,0,1.5
40,29,57,29,0,2
44,29,55,30,0,1.6
48,33,58,29,0,2.2
56,39,62,28,0,2.3
66,44,66,27,0,1.1
73,51,70,26,0,0.7
73,53,74,25,0,0.9
65,47,77,24,0,0.4
59,44,79,24,0,0.5
55,43,80,23,0,0.6
54,43,82,23,0,0.2
49,39,82,22,0,0.7
43,29,81,22,0,0.4
45,29,83,22,0,0.7
48,33,83,22,0,0.6
44,33,83,22,0,0.1
45,40,84,22,0,0.2
44,35,84,22,0,0.9
48,29,82,22,0,0.6
57,38,79,23,0,0.4
57,45,74,25,0,0.8
50,38,66,27,0,0.5
45,31,64,28,0,0.9
43,29,57,30,0,1.3
34,25,55,30,0,1.9
37,29,60,29,0,3.4
49,38,61,29,0,2.8
56,44,64,29,0,2.1
66,55,67,28,0,1.6
71,60,68,27,0,1
77,59,70,26,0,0.7
79,64,74,26,0,0.5
78,65,77,25,0,0.9
76,63,79,24,0,0.2
75,60,80,24,0,0.5
72,57,82,24,0,0.2
70,60,82,23,0,0.5
67,55,83,23,0,0.5
66,48,83,23,0,0.3
59,47,83,23,0,0.4
46,42,83,23,0,0.9
49,39,84,23,0,0.3
61,41,84,23,0,0.3
70,51,81,24,0,0.1
82,61,78,25,0,0.5
88,65,75,26,0,1.4
84,66,73,26,0,0.7
77,60,70,27,0,0.4
68,51,68,27,0,1.3
60,46,67,27,0,1.9
57,43,69,27,0,1.5
67,47,75,26,0,1
75,53,80,25,0,1
70,57,82,25,0.4,0.7
62,57,84,24,0.2,0.9
59,51,85,24,0.2,0.3
61,50,85,24,0,0.2
59,51,86,23,0,1.3
53,49,85,23,0,0.4
50,43,85,23,0,0.1
43,34,85,23,0,0.2
32,26,84,23,0.2,0.6
28,24,85,23,0,0.4
34,30,85,23,0,0.3
37,24,86,23,0,0.4
29,15,85,22,0,0.2
32,22,85,23,0,0.7
33,18,81,23,0,0.8
24,16,78,24,0,0.4
26,23,74,25,0,0.8
37,30,74,26,0,0.9
49,38,74,26,0,0.6
50,41,72,26,0,1.6
53,43,72,26,0,1.5
61,47,74,26,0,1.8
67,56,75,26,0.2,0.7
79,68,80,25,0,0.5
92,76,82,25,0,0.3
73,59,82,24,0,0.6
64,49,84,24,0,0.8
76,58,85,24,0,0.3
66,54,84,24,0,0.4
66,57,85,24,0,0.1
70,57,84,24,0,0.5
62,50,84,24,0,0.2
60,46,85,24,0,0.3
48,33,84,23,0.2,0.4
34,29,84,23,0,0.5
43,32,85,23,0,0.4
50,32,85,23,0,0.6
49,30,83,24,0,1
51,32,80,24,0,0.3
49,32,74,26,0,0.6
43,31,71,27,0,1.3
38,29,68,28,0,2.4
32,27,67,28,0,3.5
35,35,68,28,0,3.6
45,43,71,27,0,3.1
53,37,72,27,0,2.7
59,45,75,26,0,1.7
66,53,79,26,0,0.4
70,55,82,25,0.2,0.8
67,56,84,24,0,0.9
64,51,85,24,0.4,0.1
61,49,86,24,0,0.3
61,48,86,24,0,0.8
64,48,86,24,0,1.1
65,48,86,24,0,0.8
64,44,86,23,0,0.5
65,42,86,23,0,0.8
66,43,86,23,0,0.6
54,40,85,23,0,0.6
45,37,82,23,0,0.9
37,27,81,23,0,0.4
39,25,81,24,0,0.1
51,33,77,25,0,0.8
51,33,73,26,0,0.3
46,33,66,28,0,0.8
38,31,64,29,0,3
37,26,66,28,0,2.7
37,27,65,29,0,1.1
31,25,60,29,0,1.1
32,23,61,30,0,2.1
37,27,66,29,0,2.8
38,27,70,27,0,2
33,26,72,27,0,1.3
40,33,74,26,0,0.5
48,31,78,25,0,1.2
43,27,80,25,0,1.1
42,28,81,25,0,0.6
43,28,83,24,0,0.8
46,30,83,24,0,0.7
43,27,84,23,0,0.2
38,24,85,23,0,0.5
39,26,86,23,0,0.7
44,27,85,23,0,0.9
46,31,85,23,0,0.1
42,28,81,23,0,0.3
34,24,77,24,0,0.2
39,28,74,25,0,0.3
44,28,70,27,0,0.8
44,33,68,28,0,2.4
44,35,65,29,0,0.8
38,32,61,30,0,1.2
37,33,60,30,0,2.4
42,37,62,30,0,3.4
50,40,66,29,0,4
56,42,69,28,0,2.9
55,40,73,27,0,1.9
51,39,76,26,0,1
53,41,77,26,0,0.7
56,39,79,25,0,0.7
61,40,80,25,0,0.5
60,40,82,25,0,0.7
50,35,83,24,0,0.6
50,39,83,24,0,0.7
49,40,84,24,0,0.5
44,33,84,24,0,0.7
44,32,83,24,0,0.7
43,32,84,24,0,0.6
44,38,84,23,0,0.4
48,38,82,23,0,0.5
50,35,81,24,0,0.6
45,32,71,25,0,0.2
42,32,68,27,0,0.6
44,31,62,29,0,1
33,26,58,30,0,2.4
37,26,60,30,0,4
50,34,62,30,0,3.8
54,42,62,30,0,3.6
54,38,64,29,0,3.5
55,35,67,28,0,2.6
60,33,71,27,0,2.6
62,35,73,26,0,1.5
61,40,74,26,0,0.6
62,43,77,25,0,1
65,43,79,25,0,1
60,39,81,24,0,0.5
56,37,81,24,0,0.2
54,41,83,23,0,0.7
54,40,83,24,0,0.3
54,34,82,23,0,0.6
46,33,80,23,0,0.4
40,34,81,23,0,0.5
39,32,81,23,0,0.4
40,31,81,23,0,0.4
46,30,81,23,0,0.6
50,33,76,24,0,0.6
53,37,70,26,0,0.7
46,34,62,28,0,1.2
44,33,63,29,0,3.8
50,37,61,29,0,3.4
53,42,61,29,0,3.2
57,45,61,29,0,3.4
71,50,66,28,0,3.6
87,63,70,27,0,2.7
99,72,74,26,0,1.9
104,72,75,26,0,1.3
104,75,77,25,0,1.2
100,74,79,25,0,0.7
98,71,80,24,0,0.9
97,75,82,24,0,0.7
90,72,83,23,0,0.2
88,66,82,23,0,0.3
86,69,83,22,0,0.5
79,68,83,22,0,0.2
77,62,83,22,0,0.2
77,60,83,22,0,0.5
76,58,83,22,0,0.3
77,58,83,22,0,0.4
83,59,82,22,0,1
83,63,77,24,0,0.6
70,62,70,25,0,0.8
55,46,63,27,0,1
40,29,58,29,0,1.4
39,27,54,30,0,2.3
37,31,54,30,0,3.6
44,37,59,29,0,3.8
56,42,60,29,0,2.9
66,48,62,28,0,2.6
79,58,70,27,0,2.5
89,68,76,25,0,3
88,60,74,25,0,1.9
82,57,74,24,0,1.4
78,61,76,24,0,0.6
83,61,78,24,0,0.7
79,60,80,23,0,0.1
72,55,82,23,0,0.5
70,51,83,23,0,0.4
64,54,82,22,0,0.1
60,49,81,22,0,0.3
57,43,82,21,0,0.3
49,38,77,21,0,0.1
48,42,82,21,0,0.3
55,45,78,22,0,0.5
56,43,72,23,0,0.2
48,40,63,25,0,0.4
51,39,57,28,0,1
56,41,56,29,0,1.3
46,37,59,29,0,3.4
54,38,59,29,0,3.1
75,48,61,29,0,3.2
89,61,62,28,0,3.1
106,79,69,27,0,2.4
136,105,73,26,0,1.4
152,115,76,25,0,0.7
144,110,76,25,0,0.5
134,105,79,24,0,0.8
133,104,81,24,0,0.8
127,100,82,23,0,0.1
115,91,82,23,0,0.5
98,78,78,23,0,0.9
89,76,79,23,0,0.6
75,68,74,23,0,1
61,55,76,23,0,0.5
70,60,81,22,0,0.4
67,56,77,22,0,0.3
61,50,81,21,0,0.5
56,49,73,22,0,0.4
57,41,69,24,0,0.9
62,42,65,26,0,0.7
57,43,57,27,0,1
46,40,50,29,0,0.6
34,37,54,29,0,2.1
42,33,56,29,0,4.5
61,40,61,28,0,3.5
67,47,60,28,0,2.4
68,46,67,27,0,3.1
78,48,73,25,0,1.9
81,51,71,25,0,1.2
79,51,72,25,0,0.5
76,47,77,24,0,1.1
70,44,79,23,0,0.6
62,43,78,23,0,0.2
54,41,80,22,0,0.8
53,37,82,21,0,0.8
51,35,82,21,0,0.3
53,38,84,21,0,0.5
54,37,84,21,0,0.5
50,38,84,20,0,0.4
49,43,84,20,0,0.3
49,38,84,20,0,0.5
54,37,83,20,0,0.6
62,42,76,22,0,0.2
55,35,65,25,0,0.5
39,27,57,27,0,1.1
37,24,56,28,0,1.6
38,25,56,29,0,3.1
42,30,57,29,0,3.6
48,35,60,28,0,3.9
46,39,61,28,0,3.7
49,39,66,26,0,3
57,41,69,26,0,1.9
61,42,71,25,0,1.4
61,44,73,24,0,1.1
62,43,76,24,0,0.4
61,42,79,23,0,1.1
62,47,80,22,0,0.5
62,49,81,22,0,0.3
53,44,82,22,0,0.4
46,38,83,21,0,0.5
51,33,84,21,0,0.6
51,33,84,21,0,0.5
48,34,84,20,0,0.5
44,32,84,20,0,0.5
44,31,84,20,0,0.8
44,31,83,20,0,0.3
42,34,75,23,0,0.2
39,33,67,24,0,0.3
42,35,65,26,0,0.4
49,44,62,27,0,0.9
50,44,60,28,0,0.2
43,34,57,29,0,1.1
39,30,59,29,0,3
46,34,62,28,0,3.3
54,42,64,27,0,2.7
57,44,68,26,0,1.9
54,35,70,26,0,1.6
54,33,72,25,0,0.8
56,37,75,24,0,1
57,34,76,24,0,0.4
56,37,78,24,1.6,0.7
51,42,85,23,9.4,0.6
50,42,86,23,0.6,0.9
46,39,87,22,0.2,0.4
44,40,87,22,0.2,0.4
44,39,87,22,0,0.3
48,39,86,22,0,0.6
49,38,86,22,0,0.9
51,37,85,22,0,0.6
50,42,84,22,0,0.2
44,42,85,22,0.2,0.6
46,42,82,23,0,0.2
51,39,82,23,0.2,0.4
45,39,79,23,0.6,0.7
31,27,77,23,0,1.4
21,14,71,24,0,3
16,9,68,24,0,1.9
17,7,69,23,0,1.6
18,11,73,23,0,1.1
18,15,73,23,0,0.8
26,16,78,23,0,0.4
31,23,79,22,0,0.7
28,24,80,22,0,0.5
28,22,81,22,0,0.6
32,18,83,21,0,0.6
32,16,83,21,0,0.1
26,15,84,21,0,0.5
23,15,84,21,0,1
23,13,84,20,0,0.1
26,12,84,20,0,0.7
21,14,83,20,0,0.7
20,13,84,20,0,0.4
22,16,84,20,0,0.7
23,17,82,20,0,0.3
26,20,78,22,0,1.1
28,26,72,23,0,0.4
26,22,62,26,0,0.9
18,13,56,27,0,0.9
10,3,56,28,0,2.1
13,10,60,28,0,3.7
23,13,60,28,0,2.6
32,14,61,27,0,3.1
34,17,64,26,0,2.9
35,17,67,25,0,2.5
40,23,71,24,0,1.2
43,26,74,23,0,0.6
49,28,75,23,0,0.5
53,27,79,22,0,0.7
48,27,80,22,0,0.5
46,29,82,21,0,0.7
43,27,83,21,0,0.7
37,26,84,20,0,0.4
35,24,84,20,0,0.1
35,25,84,20,0,0.4
35,27,84,20,0,0.1
37,25,85,19,0,0.5
33,23,85,19,0,0.5
35,18,84,20,0,0.2
35,20,78,22,0,0.2
31,22,68,24,0,0.5
27,17,59,27,0,0.7
20,11,50,28,0,1.2
16,13,54,29,0,2.9
24,19,57,29,0,3.7
29,22,58,29,0,2.6
29,23,58,28,0,2.8
31,26,60,28,0,1.9
40,29,64,27,0,0.9
49,29,67,26,0,0.6
54,32,72,25,0,0.8
55,37,74,24,0,0.7
51,35,77,24,0,0.3
51,30,79,23,0,0.9
48,31,81,22,0,0.5
40,31,81,22,0,0.3
38,28,82,22,0,0.1
39,25,82,22,0,0.3
43,27,83,22,0,0.5
40,26,84,21,0,0.2
35,24,84,21,0,0.4
40,29,85,21,0,0.6
46,27,84,21,0,0.2
49,30,80,23,0,0.3
43,31,71,25,0,0.3
33,25,63,27,0,0.9
32,22,61,29,0,1.2
33,20,61,29,0,3.7
42,28,64,28,0,4
65,46,66,28,0,2.6
76,54,67,27,0,1.9
79,54,71,27,0,2.8
95,61,75,26,0,1.6
95,61,77,25,0,1
90,61,79,25,0,0.1
95,63,81,24,0,0.7
87,60,83,24,0,0.2
76,57,84,23,0,0.4
72,46,84,23,0,0.4
64,40,84,23,0,0.3
55,39,84,22,0,0.2
55,42,84,22,0,0.2
54,45,85,22,0,0.8
55,38,86,21,0,0.7
53,28,86,21,0,0.4
45,28,85,21,0,0.2
46,32,85,21,0,0.7
50,32,82,22,0,0.9
42,31,73,25,0,0.3
32,25,61,28,0,0.3
31,17,54,29,0,1.1
22,14,54,30,0,1.6
27,17,58,30,0,3.3
54,38,64,29,0,3.8
77,62,67,28,0,3
84,65,71,27,0,2.6
88,59,75,26,0,1.8
93,60,77,25,0,1.1
95,65,79,25,0,0.4
93,66,80,25,0,0.7
84,60,81,25,0,0.3
81,54,81,25,0,0.8
86,55,81,24,0,0.8
83,53,83,24,0,0.5
73,53,83,24,0,0.2
67,51,83,23,0,0.3
64,50,83,23,0,0.8
59,54,83,22,0,0.1
51,45,84,22,0,0.1
53,41,84,22,0,0.2
59,42,82,22,0,0.2
53,33,71,24,0,0.4
40,28,65,26,0,0.5
34,26,56,28,0,1.2
26,16,50,30,0,1.3
26,16,55,31,0,2.8
34,25,59,30,0,3.9
39,31,60,30,0,2.8
45,42,62,30,0,3.3
56,46,67,28,0,2.7
70,46,72,27,0,2.3
81,55,75,26,0,1.2
87,63,77,26,0,0.8
84,61,80,25,0,0.7
79,58,82,24,0,0.4
75,57,82,24,0,0.2
75,53,83,23,0,0.7
71,48,83,23,0,0.7
61,45,84,23,0,0.3
61,46,85,23,0,0.4
60,45,85,22,0,0.9
50,40,84,22,0,0.2
43,34,84,22,0,1.1
44,30,84,21,0,0.1
45,31,82,22,0,0.8
42,30,76,24,0,0.2
43,28,68,26,0,0.7
39,26,60,28,0,0.5
38,18,53,30,0,1
29,13,50,31,0,1.2
18,10,48,31,0,1.7
20,12,47,31,0,3.1
22,15,50,31,0,3.4
34,22,59,29,0,2.7
55,33,66,28,0,1.4
57,34,68,27,0,1.5
51,31,71,26,0,1.1
57,40,75,25,0,0.4
66,51,79,24,0,0.4
59,46,77,24,0,0.5
48,33,79,23,0,0.6
48,35,80,23,0,0.1
43,37,81,22,0,0.3
40,35,81,22,0,0.3
42,35,83,22,0,0.2
40,30,83,21,0,0.3
38,25,83,21,0,0.5
37,27,84,21,0,0.2
37,28,81,22,0,0.4
42,33,77,24,0,0.9
42,35,68,26,0,0.4
34,27,59,28,0,0.9
27,19,55,29,0,1.6
23,17,54,30,0,2.3
26,18,57,30,0,2.8
31,17,58,30,0,2.9
43,30,60,29,0,3.4
68,61,66,28,0,2.7
81,68,70,27,0,1.7
71,50,70,26,0,1.1
65,47,74,26,0,0.7
65,50,75,25,0,1.1
64,48,76,25,0,0.6
61,46,77,25,0,0.5
60,47,78,25,0,0.3
62,46,79,24,0,0.5
60,47,81,24,0,0.8
57,45,82,23,0,0.8
56,48,83,23,0,0.1
54,46,84,23,0,0.6
51,43,83,23,0,0.2
49,41,82,22,0,0.7
48,34,78,23,0,0.6
43,31,72,24,0,0.2
44,34,71,25,0,0.9
42,34,62,27,0,0.8
29,24,59,28,0,1.4
23,15,58,29,0,2.2
26,14,55,30,0,2.4
27,19,58,29,0,2.9
40,30,66,28,0,3.2
59,40,70,27,0,2.9
64,41,73,26,0,1.8
65,42,75,26,0,1.1
66,44,77,25,0,0.8
66,46,80,24,0,0.8
64,46,80,24,0,0.1
61,45,83,23,0,1
61,43,83,23,0,0.4
56,42,83,23,0,0.4
50,44,84,22,0,0.8
51,43,84,22,0,0.6
53,40,85,22,0,0.6
49,38,86,22,0,0.7
49,37,85,22,0,0.5
46,34,85,22,0,0.5
49,35,84,22,0,0.5
54,35,77,24,0,0.7
48,33,70,25,0,0.5
44,30,65,27,0,0.5
40,26,60,28,0,1.4
39,29,60,29,0,1.8
42,29,60,29,0,2.6
44,29,60,29,0,2.9
48,30,60,29,0,2.8
48,29,63,27,0,2.3
46,29,66,26,0,1.5
51,33,70,25,0,0.9
53,37,74,24,0,1.3
48,34,75,24,0,0.4
46,34,78,23,0,0.6
45,32,79,23,0,0.9
46,31,81,22,0,0.8
46,35,83,22,0,0.6
44,35,83,21,0,0.7
44,32,84,21,0,0.7
45,37,84,21,0,0.1
45,38,85,20,0,0.9
43,32,84,20,0,1.1
39,26,81,21,0,0.4
45,31,81,21,0,0.6
57,38,77,23,0,0.4
60,31,71,24,0,0.3
50,27,64,26,0,0.2
43,27,60,28,0,2.3
50,34,65,27,0,3.7
51,40,61,28,0,2.5
45,33,59,28,0,3.1
53,37,62,28,0,3.2
64,42,66,27,0,3.2
68,48,69,26,0,1.8
75,56,71,25,0,1
81,56,72,25,0,0.2
76,50,76,25,0,0.9
73,54,77,24,0,0.2
67,53,77,24,0,0.5
61,49,79,23,0,0.2
59,46,79,23,0,0.8
50,39,79,22,0,0.2
48,35,81,22,0,0.4
44,34,81,22,0,0.8
43,33,82,21,0,0.3
43,32,82,21,0,0.1
43,31,82,21,0,0.4
48,32,80,22,0,0.5
56,35,74,24,0,0.4
55,38,68,25,0,0.7
43,31,61,27,0,1.6
34,26,59,28,0,1.3
24,20,58,29,0,2.4
29,26,58,29,0,2.2
33,28,55,29,0,2.4
48,38,63,28,0,2.5
68,56,66,27,0,2.3
79,61,67,27,0,1.5
89,64,69,26,0,0.9
84,61,72,26,0,0.9
81,56,75,25,0,0.5
83,65,78,24,0,0.5
79,72,79,24,0,0.4
82,66,80,23,0,0.5
86,64,81,23,0,0.8
87,68,82,23,0,0.4
84,69,82,23,0,0.4
86,64,83,23,0,0.2
82,62,84,22,0,0.4
78,64,85,22,0,0.8
76,60,84,22,0,0.5
70,55,81,23,0,0.5
66,50,76,24,0,0.8
65,48,72,25,0,0.9
67,54,68,27,0,1.5
71,56,68,27,0,2.1
71,51,64,28,0,1.8
66,49,65,27,0,2.6
78,56,68,26,0,2.9
92,64,69,26,0,2.4
97,74,72,26,0,2.1
111,80,73,25,0,1.4
120,81,75,25,0,1.2
121,86,76,25,0,0.1
117,86,77,24,0,0.3
112,83,79,24,0,0.6
111,79,80,24,0,0.6
110,78,81,23,0,0.7
104,76,83,23,0,0.3
89,70,82,22,0,0.2
82,65,83,22,0,0.3
75,54,82,22,0,1
59,44,82,21,0,0.1
59,43,83,21,0,0.6
61,48,84,21,0,0.8
59,49,82,21,0,0.4
65,48,81,22,0,0.2
59,43,71,24,0,0.6
43,31,61,27,0,1.4
37,23,53,29,0,1.7
39,23,58,29,0,4.4
56,39,64,27,0,4.2
56,41,63,28,0,3.2
50,32,64,27,0,3.3
54,32,67,26,0,2.4
55,40,69,26,0,0.8
59,50,72,25,0,0.4
61,53,76,24,0,0.7
56,45,75,24,0,0.5
59,45,78,24,0,0.6
59,46,79,23,0,0.5
57,44,79,23,0,0.3
56,43,79,23,0,0.3
50,35,80,22,0,0.7
46,32,79,22,0,1.2
39,31,75,22,0,0.7
34,31,80,21,0,0.6
40,34,80,21,0,0.5
39,32,84,20,0,0.5
37,32,79,21,0,0.1
38,28,72,23,0,0.1
34,19,63,25,0,0.4
27,24,54,27,0,0.1
22,20,49,29,0,1.3
22,15,50,30,0,2.8
22,19,51,30,0,3.5
26,23,50,30,0,3.6
38,24,55,29,0,3.5
46,26,60,28,0,3.1
46,24,64,27,0,2.1
49,26,65,26,0,1.5
51,27,68,26,0,1.2
50,31,71,25,0,0.5
46,35,74,24,0,0.1
43,34,74,23,0,0.5
40,28,79,22,0,0.7
39,26,79,22,0,0.3
34,25,79,22,0,0.4
34,22,80,21,0,0.5
34,22,82,21,0,0.5
29,18,82,20,0,0.3
23,16,82,20,0,0.4
24,20,82,20,0,0.2
32,23,80,21,0,0.2
37,22,73,22,0,0.2
38,20,65,25,0,0.3
33,16,57,27,0,1
26,13,53,28,0,1.1
24,10,52,29,0,2.1
31,14,58,29,0,3.8
44,26,58,29,0,2.9
59,38,61,28,0,3.6
68,47,68,27,0,2.4
72,49,70,26,0,1.9
75,44,72,25,0,1.3
73,45,74,25,0,0.3
72,49,74,25,0,0.4
73,49,77,24,0,0.8
65,46,79,23,0,0.6
57,43,79,23,0,0.2
59,42,82,22,0,0.7
57,40,83,22,0,0.7
54,40,83,21,0,0.6
43,37,81,21,0,0.6
34,28,79,21,0,0.7
32,22,78,21,0,0.2
34,24,80,21,0,0.4
45,30,78,21,0,0.4
44,30,71,23,0,0.8
39,28,67,25,0,0.2
40,29,58,27,0,0.5
42,24,52,29,0,0.6
34,14,49,31,0,2
29,16,50,31,0,2.9
32,22,51,30,0,3.8
38,22,53,30,0,3.5
54,34,60,29,0,2.8
70,50,67,27,0,1.9
77,54,69,26,0,0.4
77,51,72,25,0,1.1
77,51,76,24,0,0.5
73,49,77,24,0,0.3
75,53,80,23,0,0.7
73,54,81,23,0,0.3
64,49,81,22,0,0.7
56,46,82,22,0,0.1
59,45,82,21,0,0.1
59,45,83,21,0,0.2
51,41,83,21,0,0.4
45,35,83,21,0,0.1
44,33,81,21,0,0.4
42,27,75,22,0,0.4
53,27,74,23,0,0.4
53,30,65,25,0,0.3
40,25,59,28,0,0.9
31,16,54,29,0,0.9
22,13,51,30,0,1.4
23,15,50,31,0,2.7
24,11,50,31,0,3.9
33,15,58,29,0,3.1
42,19,65,28,0,2.3
51,23,73,26,0,1.5
51,28,75,26,0,1.2
56,32,77,25,0,0.8
57,33,80,24,0,0.6
53,38,81,24,0,0.3
53,34,81,23,0,0.3
49,30,82,23,0,1
40,27,78,22,0,0.2
35,25,80,22,0,0.7
33,25,76,22,0,0.9
26,17,74,22,0,0.7
21,13,71,21,0,1.1
23,13,72,21,0,0.9
24,14,75,20,0,0.4
32,15,68,21,0,0.5
35,14,65,23,0,0.5
29,13,62,24,0,0.3
29,17,57,26,0,0.3
29,18,57,28,0,0.9
29,18,55,29,0,1.2
31,22,56,29,0,2.4
43,31,57,29,0,3.5
49,35,55,29,0,3
50,31,60,28,0,2.1
62,37,66,27,0,0.8
67,43,68,25,0,1.3
61,40,72,25,0,0.3
65,42,76,24,0,0.2
61,42,75,23,0,0.8
54,35,78,22,0,0.3
55,37,81,22,0,0.4
50,40,80,21,0,0.3
49,40,83,21,0,0.7
51,39,83,21,0,0.5
50,40,83,21,0,0.8
49,41,83,21,0,0.7
49,38,83,21,0,0.6
50,35,83,21,0,0.8
51,35,82,21,0,0.4
57,39,81,22,0,0.7
64,43,80,22,0,0.5
61,42,78,23,0.2,0.9
48,35,66,25,0,0.9
31,22,58,27,0,0.9
26,14,54,28,0,2
27,14,55,28,0,1.6
37,19,61,27,0,2.2
54,33,67,26,0,1.3
72,48,70,26,0,0.9
90,64,73,25,0,0.4
78,57,73,24,0,0.8
72,46,77,24,0,0.7
82,54,78,23,0,0.3
87,62,80,23,0,0.7
81,60,81,22,0,0.3
61,45,81,22,0,0.3
62,44,82,21,0,0.3
66,48,83,21,0,0.1
55,43,82,21,0,0.3
49,37,83,21,0,0.6
49,38,84,20,0,0.5
48,37,84,20,0,0.7
46,30,83,21,1.4,0.4
45,33,84,21,0.2,0.4
39,32,82,22,0,0.1
31,16,79,23,0,0.5
31,15,75,24,0,0.4
27,14,75,24,0,1.9
23,9,77,24,0,2.2
23,9,79,23,0.4,1.5
26,12,81,23,0,0.7
33,17,81,23,0,1.1
38,20,83,22,0.2,0.1
38,23,85,22,0,0.3
37,24,85,21,0,0.9
33,19,85,21,0,0.5
28,15,84,21,0,0.9
26,14,85,20,0,0.8
26,15,85,20,0,0.3
27,16,85,20,0,0.4
26,15,86,19,0,0.8
24,12,86,19,0,0.5
18,11,86,19,0,1.2
21,13,86,18,0,0.2
20,13,86,18,0,0.9
16,11,86,18,0,0.9
13,8,86,18,0,0.7
13,8,82,19,0,0.8
16,7,70,22,0,0.2
15,5,62,25,0,0.4
13,9,53,27,0,0.8
11,7,49,29,0,1.1
12,1,51,29,0,2.8
11,3,51,29,0,2.9
15,12,53,29,0,2.6
27,17,58,28,0,3.3
46,26,69,26,0,1.5
62,33,72,25,0,0.3
56,32,73,24,0,0.8
46,31,78,23,0,0.1
48,28,78,22,0,0.8
45,29,79,22,0,0.2
43,27,80,21,0,0.7
40,24,81,21,0,0.4
33,23,82,20,0,0.2
29,22,83,20,0,0.7
32,24,84,20,0,0.4
35,27,85,19,0,0.3
33,25,86,19,0,0.3
32,22,86,19,0,0.1
34,22,85,19,0,0.7
39,20,82,20,0,0.2
37,17,70,23,0,0.3
29,12,60,26,0,0.1
26,11,51,28,0,0.8
21,7,46,29,0,1.3
31,8,52,29,0,3.3
39,17,56,29,0,3.6
39,23,60,28,0,3.1
49,24,65,27,0,1.5
57,25,71,26,0,1.9
59,25,74,25,0,1.3
60,28,76,24,0,0.9
56,26,80,23,0,0.9
55,27,81,22,0,0.4
55,30,82,22,0,0.3
51,33,82,22,0,0.4
48,33,82,22,0,0.2
43,26,79,22,0,0.4
37,18,79,21,0,0.4
35,19,82,21,0,0.6
38,23,82,20,0,0.5
37,23,83,20,0,0.4
39,26,82,20,0,0.1
42,22,79,20,0,0.3
43,20,74,22,0,0.3
50,27,72,23,0,0.4
48,30,68,24,0,0.6
39,29,63,26,0,0.9
39,30,58,27,0,1.7
38,31,53,27,0,2.5
38,32,50,27,0,1.8
43,33,54,27,0,3.5
49,33,56,26,0,2.2
48,30,60,25,0,1.3
51,33,62,24,0,0.3
56,34,65,23,0,1.1
54,28,68,22,0,0.8
53,27,69,22,0,0.5
50,26,70,22,0,0.7
45,29,71,22,0,0.9
45,29,72,21,0,0.9
46,28,72,21,0,0.1
46,29,74,21,0,0.5
43,26,73,21,0,0.5
42,27,74,20,0,0.8
42,27,73,20,0,0.3
42,24,72,20,0,0.1
49,25,68,21,0,0.3
51,26,65,21,0,0.3
45,27,60,23,0,0.2
49,29,54,25,0,1.2
48,26,50,26,0,1.5
40,24,50,27,0,3.4
40,27,51,26,0,3
42,27,50,26,0,2.9
46,26,51,26,0,3.6
48,25,55,25,0,2
44,23,58,24,0,2.4
42,22,61,23,0,1.9
42,22,62,22,0,1.3
44,19,64,22,0,1.1
45,18,65,21,0,0.8
39,15,68,20,0,1.1
35,11,69,20,0,1.3
37,15,70,19,0,1
33,22,71,19,0,1.6
29,20,70,19,0,0.6
29,17,70,19,0,1.5
32,13,70,18,0,0.3
39,16,71,18,0,1
39,17,71,18,0,1.2
31,11,71,18,0,1.6
31,16,70,18,0,1.1
31,19,67,19,0,0.5
31,15,65,20,0,0.9
31,16,63,21,0,0.5
31,19,58,22,0,2.2
31,15,57,22,0,3
29,15,57,22,0,1.4
33,19,55,22,0,2.9
37,16,55,21,0,2.4
39,19,56,19,0,1.9
35,23,58,18,0,1.6
39,18,59,17,0,1
42,19,62,17,0,0.9
40,19,64,16,0,1.1
38,19,65,15,0,0.6
38,19,66,14,0,0.7
39,19,68,14,0,0.8
37,19,68,14,0,0.2
33,18,69,14,0,0.6
34,17,69,14,0,0.5
35,22,71,14,0,0.3
37,27,71,14,0,0.4
39,23,71,14,0,0
40,22,71,14,0,0.3
39,24,63,16,0,0.4
37,18,58,18,0,0.2
37,16,51,20,0,1
34,16,48,22,0,1.4
40,17,51,22,0,4
50,25,50,22,0,2.4
54,32,49,22,0,3.1
61,40,50,21,0,3.2
72,42,53,20,0,2.4
73,41,54,19,0,2.4
72,44,53,18,0,2.2
71,45,55,18,0,1.1
68,44,59,17,0,0.5
67,44,61,17,0,0.8
65,42,65,16,0,1
56,39,67,15,0,0.1
55,35,69,15,0,0.6
57,33,71,14,0,0.7
54,37,71,14,0,0.2
54,40,72,13,0,0.5
